job_id_a,title_a,exp_level_a,salary_a,job_id_b,title_b,exp_level_b,salary_b,shared_skills,similarity
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905292795,Sales Engineer,Associate,,2,0.6666666666666666
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905312029,Sales Associate Sunglass Hut,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904076546,Sales Representative,Entry level,49920.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3889103232,Business Manager/Assistant Director,Director,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905255072,Sales Associate Part Time - TOMMY HILFIGER,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904423033,"Associate Director, AMI Clinical Engagement",Director,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905335507,Store Supervisor Montclair,Mid-Senior level,63960.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3902740434,"Business Development Director, Corporate",Director,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3887860417,Retail Sales and Store Support,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3895536781,Vendedor,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3895534844,Eyewear Customer Service/Sales Advisor,Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3899523690,Customer Relationship Management Business Analyst,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3902944522,Storytelling Sales Representative,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3895844867,Sales Manager,Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901944149,Retail Sales Print & Marketing Associate,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901950238,Retail Sales Lead Team Sport,Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3906224263,Part-Time Sales Associate - Famous Footwear,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3886838463,Business Development Manager,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3891070953,Business Development / Outside Sales - Healthcare,Not Specified,85000.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904950358,"Store Assistant, Full Time",Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3902300560,Regional Healthcare Sales Representative,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3885108852,Sales Support Engineer,Entry level,65500.0,2,0.6666666666666666
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3894650089,"Keyholder - The Cosmetics Company Store - 20hrs - Seattle Premium Outlets - Tulalip, WA",Not Specified,37065.6,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3902921031,"Retail Sales Associate - Womens Shoes, Chula Vista Center - Flex",Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3891805483,"Sales Consultant, Capital Equipment - Medical Device (Nashville, TN Territory),",Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904422451,Store Management - Spirit,Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904364606,Specialist- Store Maintenance - Projects,Entry level,74415.3,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3885832273,Account Executive,Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904510219,Technical Business Analyst,Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3902756659,"Retail Sales Specialist - Part-Time (Bilingual Spanish) - $18.00 per hour, plus commission and incentives!",Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901978291,Assistant Executive Director (RN Preferred),Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3900976964,Sales and Operations Management Trainee,Not Specified,52000.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904393454,Sales Manager-DET,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3902321846,Sales Development Specialist,Not Specified,95000.0,2,0.6666666666666666
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3888979093,Flooring Sales/Estimator Opportunity,Entry level,110000.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901177426,Sales Agent,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3899521749,ServiceMax Developer,Mid-Senior level,,2,0.6666666666666666
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904423525,Paid Internship - Marketing,Entry level,40000.0,2,0.6666666666666666
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901635103,Sales Account Manager,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901978670,Account Executive,Associate,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3883345359,Account Executive,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901961564,Retail Store Tailor Part Time,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3894614464,"Manager, Store-in-Store",Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3895845810,Sales Manager,Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904722501,Retail Store Tailor,Not Specified,43721.600000000006,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901989026,Retail Sales Associate,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3887494749,Counter Sales Representative - Trainee,Internship,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3902358846,Sales Specialist,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3900950646,"VP, Sales",Executive,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905883609,Account Executive,Associate,105000.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3891268645,"Associate Planner, Ad Sales",Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904039436,"Market Risk Analytics, Vice President",Executive,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3894292266,Territory Account Director (Mountain West),Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901375852,"Business Account Executive, TTR: Hartford, CT",Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3903839427,Sales Development Representative,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905396015,"Key Holder (PT) - Dover, DE",Mid-Senior level,30420.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905338197,Sleep Expert - Sales,Mid-Senior level,70500.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3891069996,"Assistant Store Manager - Venice Beach, CA",Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3903878898,Senior/Executive Claims Specialist,Mid-Senior level,105900.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901350099,Retail Sales Associate,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3886213607,Medical Device Sales Representative,Associate,60000.0,2,0.6666666666666666
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904713080,Key Account Manager (Acquisition),Mid-Senior level,80000.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3903841777,Regional Account Executive - Austin,Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905249663,Assistant Store Manager- TOMMY HILFIGER,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901952533,Sales Associate,Entry level,40300.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3884832610,Business Strategy Analyst (Payments),Mid-Senior level,101700.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3886840565,PT Deli Bakery Sales Associate,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904365541,LensCrafters - Sr Regional Manager- San Francisco Bay Area,Mid-Senior level,149500.505,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3885113094,Sales Executive,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904960164,Sales Associate Sunglass Hut,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904084138,Global Business Development Partner - 100% Remote,Not Specified,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3888943841,Strategic Account Executive,Mid-Senior level,308000.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3906226083,Retail Manager Trainee,Not Specified,41600.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3904725506,Lead Sales Associate,Mid-Senior level,35880.0,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905391698,Assistant Store Manager,Associate,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905866354,"Account Executive, Portuguese Speaking",Associate,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3902785694,Retail Salesperson,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905396699,General Manager III - Distribution,Executive,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3903888725,Automotive Sales Professional,Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905887093,Evening Store Employee (Full/Part Time),Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905604950,Sales Manager,Mid-Senior level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3901689063,CLEST AGENT,Entry level,55137.5,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3905377705,"(USA) Store Lead (Non-Complex) - Wm, Management",Entry level,,2,1.0
3900939879,"Field Technical Support- Fort Mead, MD- TS Sci with Full Scope Poly Required",Not Specified,142000.0,3903800829,Financial Advisor,Not Specified,,2,1.0
